venue,venue_type,toss_winner,toss_decision,batting_first,ind_batting_strength,ind_bowling_strength,afg_batting_strength,afg_bowling_strength,ind_recent_form,afg_recent_form,ind_icc_rank,afg_icc_rank,ind_player_form_idx,afg_player_form_idx,ind_score,afg_score,margin,winner,top_scorer,top_bowler,ind_h2h_win_pct,ind_avg_score,afg_avg_score
Dubai,Neutral,Afghanistan,Bat,Afghanistan,81.16803889974685,82.25473295944967,60.42323381063838,77.00819044904014,0.6340991342801324,0.30052794759373186,1,9,69.23831122985796,58.35884999269271,309,303,4 wickets,India,Ibrahim Zadran,Jasprit Bumrah,0.7526083286684723,306.1,289.2
Mumbai,Home_India,India,Bat,India,79.83620383059089,77.63703979286794,72.69209561587711,80.926128107917,0.7520742276218291,0.6215019790276762,1,9,73.56024863961244,65.57275191019184,252,256,4 wickets,Afghanistan,Rahmanullah Gurbaz,Rashid Khan,0.8048723488349074,299.0,283.0
Sharjah,Neutral,Afghanistan,Field,India,87.53998374748993,83.69204737435984,70.44340486278907,82.48472936417069,0.5699347661864844,0.43543438877662943,1,9,66.72516830240706,60.77329828902791,359,301,58 runs,India,Virat Kohli,Jasprit Bumrah,0.8094934843497373,308.9,285.6
Dubai,Neutral,Afghanistan,Bat,Afghanistan,89.95427006544614,90.73226122435804,69.11252411371981,87.74148933556802,0.7375417458823204,0.4597601207113179,1,9,85.06617837724276,71.89622037927923,200,196,7 wickets,India,Virat Kohli,Rashid Khan,0.7707530135412802,292.5,273.1
Kabul,Home_Afg,Afghanistan,Field,India,88.73188342060261,78.92278699467744,71.70810768421387,84.82204700896587,0.7016152030515029,0.5733810973684201,1,9,77.63801199102794,75.27070363155147,337,321,16 runs,India,Rohit Sharma,Naveen-ul-Haq,0.7708332857488537,294.9,280.1
Delhi,Home_India,India,Field,Afghanistan,73.0808667002451,88.80421553398935,78.2991959588178,65.98525838734696,0.7703163854511941,0.4658760616663145,1,9,63.72290628329047,62.59722643095403,235,229,7 wickets,India,Shubman Gill,Mohammed Siraj,0.777621816851095,293.2,273.8
Delhi,Home_India,Afghanistan,Field,India,79.60847569896319,89.76783273872115,79.35538895415897,78.96165905084457,0.509074736872979,0.6724089116283976,1,9,80.58699840289343,51.02586349763566,227,232,4 wickets,Afghanistan,Ibrahim Zadran,Noor Ahmad,0.8211721591727238,279.5,264.9
Kabul,Home_Afg,Afghanistan,Field,India,90.47082248035295,79.00532309435992,74.48052973927767,75.7325905088543,0.6679355129420307,0.655885488049759,1,9,73.12083874687843,52.26032352719452,309,220,89 runs,India,Virat Kohli,Mohammed Shami,0.8106266063532372,276.9,257.5
Chennai,Home_India,Afghanistan,Field,India,72.32148682358803,90.81496237154953,61.88694786060072,66.57782265258835,0.7149535369757473,0.36405129607385606,1,9,60.23190802021047,62.693402929873585,316,269,47 runs,India,Virat Kohli,Mohammed Siraj,0.8345762646117805,284.1,260.1
Kabul,Home_Afg,Afghanistan,Field,India,71.92276596838337,79.1018750744722,77.88710449435973,83.6053280660092,0.6810134576117203,0.5026215263525671,1,9,60.97965103782608,52.0794878411395,267,273,4 wickets,Afghanistan,Hashmatullah Shahidi,Rashid Khan,0.7795658571843098,281.1,260.0
Mumbai,Home_India,Afghanistan,Bat,Afghanistan,88.48877871837482,87.10006122676066,69.80319637466971,67.72145367907218,0.8123092939548757,0.4455144206396228,1,9,82.08162043448368,65.38936525743026,202,238,36 runs,Afghanistan,Rahmat Shah,Noor Ahmad,0.8412068059888319,270.4,253.5
Dubai,Neutral,India,Field,Afghanistan,93.02573790134505,85.70213560001207,72.78770911914097,71.11060470656525,0.8743199326117166,0.48316766687984836,1,9,63.82773717862131,62.9811474387965,256,286,30 runs,Afghanistan,Mohammad Nabi,Fazalhaq Farooqi,0.8243706161983358,270.8,256.5
Kabul,Home_Afg,India,Bat,India,84.0318878714053,81.7551152298717,61.79126535578712,86.70058131956449,0.8093412453933719,0.6355524322020484,1,9,71.00605182858688,72.82493090058352,232,235,6 wickets,Afghanistan,Rahmanullah Gurbaz,Mujeeb Ur Rahman,0.7895011670013697,258.1,249.9
Dubai,Neutral,Afghanistan,Bat,Afghanistan,82.13432237922986,79.02166976812092,63.11058442268033,72.93616999440731,0.5550208445900559,0.6993075904816274,1,9,61.47566970696066,63.2343079810723,190,184,7 wickets,India,Shubman Gill,Ravindra Jadeja,0.7595262065625457,257.1,248.7
Mumbai,Home_India,India,Bat,India,84.28378914267364,77.9995404830309,79.59780951468085,72.64629751969568,0.7365370359194567,0.5862556944267837,1,9,86.67126353070483,75.073623093566,248,253,3 wickets,Afghanistan,Ibrahim Zadran,Noor Ahmad,0.7756983662487483,248.2,241.9
Dubai,Neutral,Afghanistan,Bat,Afghanistan,85.20772570258899,82.76786360767774,72.5801167518741,82.68090024771246,0.8510182170237892,0.3415127712706687,1,9,71.54568787479161,73.28349795240501,185,184,5 wickets,India,Ibrahim Zadran,Jasprit Bumrah,0.8456768217214851,243.2,237.4
Chennai,Home_India,India,Bat,India,80.28306742058174,87.05689493572702,84.99512860334504,76.33882586940423,0.5833977899817042,0.3651386301116379,1,9,61.27049242429243,66.76451704754965,297,276,21 runs,India,Suryakumar Yadav,Mohammed Shami,0.781036337588408,250.2,241.8
Chennai,Home_India,Afghanistan,Field,India,87.38323516131418,89.82214083259362,66.47745513455278,72.91429457268394,0.8961886689389027,0.44970578714029363,1,9,82.82405015268306,63.5817627988982,326,264,62 runs,India,Rohit Sharma,Mohammed Shami,0.7829900960149065,251.9,246.2
Sharjah,Neutral,India,Field,Afghanistan,86.6939006299634,92.09556692591158,83.48046237194212,78.33961637039793,0.5949875628890983,0.45945158465763,1,9,82.7491714053988,69.52650455371608,284,297,13 runs,Afghanistan,Ibrahim Zadran,Rashid Khan,0.7689588931097717,248.7,249.0
Dubai,Neutral,India,Field,Afghanistan,82.49175609322634,89.93493545025188,74.06666951640833,66.91595941157132,0.5742320947134222,0.38773127361236764,1,9,67.73592760934535,66.96210175851513,292,300,8 runs,Afghanistan,Rahmat Shah,Rashid Khan,0.8306850601138765,251.2,251.7
Delhi,Home_India,Afghanistan,Bat,Afghanistan,71.68887108639218,78.42864408949436,84.60953281546509,75.77657984520386,0.846938201880845,0.6395009866675373,1,9,75.34558672388621,71.20063125381631,242,280,38 runs,Afghanistan,Hashmatullah Shahidi,Mohammed Shami,0.7775644230242278,255.2,255.9
Chennai,Home_India,India,Field,Afghanistan,76.80961448158224,91.64124193508302,62.093103327722744,82.78218947636138,0.5399747626274478,0.6524756947577235,1,9,69.12613554405011,69.63180094491725,213,210,5 wickets,India,Shubman Gill,Mohammed Shami,0.7830258248368857,250.9,248.3
Chennai,Home_India,Afghanistan,Bat,Afghanistan,82.187556965507,82.32606290524677,76.13604582958742,86.79302855267846,0.5165078989498487,0.6675411423532417,1,9,78.2724496506304,74.21942902307157,224,223,4 wickets,India,Shubman Gill,Noor Ahmad,0.7914348108431627,250.1,247.1
Dubai,Neutral,India,Bat,India,91.7212687950291,83.29695939619646,73.36648916872713,65.46448323093966,0.5634392023352169,0.5566746031899199,1,9,81.50930703191631,67.47802810353498,250,204,46 runs,India,Shubman Gill,Mohammed Shami,0.793372827977461,256.1,249.1
Delhi,Home_India,Afghanistan,Bat,Afghanistan,78.87736915907975,84.91322688070177,81.75822586385236,82.844813089149,0.5335958005556636,0.6561236791098257,1,9,74.1530145344947,72.31586434657996,210,206,5 wickets,India,Rahmat Shah,Jasprit Bumrah,0.7911340790415022,252.3,244.4
Dubai,Neutral,India,Bat,India,73.5009807816088,88.41439051414096,65.90815044023645,75.08276063424142,0.5067451480328418,0.3606442551721904,1,9,62.762414793708594,57.192325188147755,267,268,4 wickets,Afghanistan,Ibrahim Zadran,Rashid Khan,0.8003743695374729,260.5,252.8
Chennai,Home_India,India,Field,Afghanistan,70.72599755523048,87.35481001249995,63.51769577063936,86.73871351509163,0.8732376292439417,0.39020124100838505,1,9,78.43263894669089,50.840159584173755,223,221,5 wickets,India,Virat Kohli,Mohammed Siraj,0.8314512879616404,253.1,247.3
Dubai,Neutral,India,Bat,India,93.29471357627935,85.4597461638342,61.08057878544447,72.87749983918717,0.5307397847444937,0.45717777574934393,1,9,80.09779026483969,64.09669724124319,292,248,44 runs,India,Rohit Sharma,Naveen-ul-Haq,0.8319285040742023,249.7,245.7
Kabul,Home_Afg,Afghanistan,Bat,Afghanistan,76.1234761423414,77.00286575476703,80.18746829141652,68.11051604364862,0.7381493466195574,0.4370961654355383,1,9,66.77935153965551,69.18405318476312,208,223,15 runs,Afghanistan,Hashmatullah Shahidi,Rashid Khan,0.8298313133763348,242.1,238.3
Delhi,Home_India,Afghanistan,Field,India,84.82130012230554,84.82535256980002,67.58710521378902,77.85840961860079,0.7677994306202778,0.3106772634347417,1,9,73.97615186723026,51.730498537506314,327,304,23 runs,India,Virat Kohli,Jasprit Bumrah,0.7601124839116488,245.6,238.7
Kabul,Home_Afg,Afghanistan,Field,India,91.65472288163951,92.6561135837697,61.74860025346578,74.63941698459425,0.7332025932018205,0.3588279618201373,1,9,82.96296650234315,72.32705775311716,337,297,40 runs,India,Rahmanullah Gurbaz,Noor Ahmad,0.8299678803274815,255.1,240.4
Mumbai,Home_India,India,Field,Afghanistan,86.76450127067338,92.88779707396981,61.429491363256666,78.73017121147818,0.7276186299574696,0.31426976654421296,1,9,75.40566230737451,68.28560933929774,226,221,6 wickets,India,Virat Kohli,Mohammed Shami,0.7620251773486577,256.4,241.5
Sharjah,Neutral,Afghanistan,Bat,Afghanistan,86.00868365744343,84.36601895199917,81.45034143920817,72.87478061821133,0.6066638633552804,0.6939463761379371,1,9,87.3340731039025,50.8697823499694,217,215,5 wickets,India,Rohit Sharma,Rashid Khan,0.7624723770052259,255.7,240.7
Sharjah,Neutral,India,Bat,India,89.26821538266415,77.20669547650405,60.687129870734275,71.29499686722602,0.6077383516244417,0.6277275049387858,1,9,81.32001737828506,79.44828281996043,300,217,83 runs,India,Rohit Sharma,Mohammed Shami,0.8447862771634961,260.7,242.0
Kabul,Home_Afg,India,Field,Afghanistan,87.47319152363042,94.98918134372803,77.7535470640632,82.51867118754731,0.8753460060761038,0.3454605045246733,1,9,81.1435288034318,75.52417873902347,300,330,30 runs,Afghanistan,Rahmanullah Gurbaz,Kuldeep Yadav,0.8319397844705542,269.7,254.4
Sharjah,Neutral,India,Bat,India,76.18669323753343,87.00945726500548,66.43946956244999,72.66951147222788,0.676607478604346,0.5116760394986267,1,9,73.48097614875452,64.79586559363787,295,255,40 runs,India,KL Rahul,Jasprit Bumrah,0.805241046686801,272.5,253.1
Delhi,Home_India,India,Bat,India,71.18374943317099,78.91957444983335,74.54859103764457,83.08065529947204,0.5676990389771578,0.3434221431090594,1,9,82.4787108164775,59.15474991611869,320,270,50 runs,India,Virat Kohli,Mohammed Siraj,0.8374970204477863,282.2,258.0
Dubai,Neutral,India,Field,Afghanistan,78.16890118107577,80.7908549558741,73.09245965678272,66.82032737039881,0.5470706050581196,0.370343152526477,1,9,83.2417077991368,65.41572077807368,254,251,7 wickets,India,Rohit Sharma,Mohammed Siraj,0.8489364642551863,278.4,258.3
Sharjah,Neutral,India,Bat,India,75.35290608532338,86.03564456788207,84.47883099378721,66.68922789313251,0.6135669598657723,0.3971990371443319,1,9,67.45647932253539,61.36119072696132,238,184,54 runs,India,Suryakumar Yadav,Mohammed Shami,0.8110642066631778,281.4,254.4
Chennai,Home_India,India,Bat,India,85.92247430413701,85.43654948727689,70.851909854923,69.41543663476247,0.6952877436796954,0.4604859310845315,1,9,83.8669008750681,72.90813077488986,277,226,51 runs,India,Rohit Sharma,Rashid Khan,0.8112898436981518,276.4,246.6
Sharjah,Neutral,India,Bat,India,91.44502343206477,76.16302241132803,73.16289041304076,77.40680983525344,0.84428081301686,0.339043999291883,1,9,67.21336691027727,62.196149416610396,282,283,5 wickets,Afghanistan,Rahmanullah Gurbaz,Rashid Khan,0.8254427029159929,270.9,245.2
Kabul,Home_Afg,Afghanistan,Field,India,91.64603688549855,93.77766630141134,84.8181154898407,87.06145018854599,0.5023767023377418,0.3190833365815488,1,9,64.42820457472766,60.465862903108196,271,275,6 wickets,Afghanistan,Ibrahim Zadran,Naveen-ul-Haq,0.7732138952365333,275.4,250.6
Chennai,Home_India,India,Field,Afghanistan,92.93404962663192,84.27463471862642,62.5885892988196,75.52971395194638,0.6503179609152229,0.5310631984264027,1,9,73.15976053221311,50.52037780561154,210,204,7 wickets,India,Suryakumar Yadav,Mujeeb Ur Rahman,0.7667124861518799,274.7,249.5
Kabul,Home_Afg,Afghanistan,Bat,Afghanistan,94.84994333534178,85.87080475461141,71.84076888711525,86.95619954459325,0.5623441470348308,0.37569504101809925,1,9,84.24044247188351,57.824932400750264,223,220,5 wickets,India,Virat Kohli,Mohammed Shami,0.8259580750015073,267.0,249.8
Sharjah,Neutral,Afghanistan,Field,India,70.82969075562504,85.34029447773432,64.91716085317154,82.43046473744684,0.7564798532928593,0.669441067191167,1,9,83.48965071797207,55.42327864522181,345,285,60 runs,India,Virat Kohli,Mohammed Siraj,0.7844904794994103,271.5,245.3
Mumbai,Home_India,Afghanistan,Bat,Afghanistan,86.72379104401563,91.64525771940298,74.34560172972351,75.71808083011929,0.7546564141434913,0.4191829715833436,1,9,65.47791393261298,68.4976351421374,277,274,8 wickets,India,Virat Kohli,Jasprit Bumrah,0.7635070356305934,269.7,247.2
Delhi,Home_India,Afghanistan,Bat,Afghanistan,75.84620922713694,76.59830218693213,60.01385461463135,78.99134623220155,0.6448595133920947,0.6009243882693824,1,9,71.25529194939307,64.5801034471468,298,292,6 wickets,India,Rohit Sharma,Mohammed Siraj,0.781487772591775,267.5,249.4
Dubai,Neutral,Afghanistan,Field,India,78.9034790503742,94.27535299884617,83.40367466496326,84.50464176111747,0.8681201082290992,0.47965587538375637,1,9,76.09291190368477,72.26277777674733,287,224,63 runs,India,Rohit Sharma,Mohammed Siraj,0.7858636867874575,270.8,246.7
Sharjah,Neutral,Afghanistan,Bat,Afghanistan,87.90827568141738,94.9576941645692,68.71264499578977,84.15894807150661,0.7790539291330657,0.5765545780860074,1,9,69.77506784534997,73.56805377269067,252,249,7 wickets,India,Virat Kohli,Ravindra Jadeja,0.8465227659505691,272.2,253.2
Sharjah,Neutral,Afghanistan,Bat,Afghanistan,92.50940055868998,79.37096923041126,75.6374209279176,74.01910106936383,0.8958192477179509,0.4915331263326726,1,9,66.84960521390828,61.45572875665498,225,221,7 wickets,India,Virat Kohli,Fazalhaq Farooqi,0.8197959711087923,267.0,252.7
Delhi,Home_India,Afghanistan,Bat,Afghanistan,85.09004800553095,93.62449518357796,81.25906969144626,66.55649134313362,0.8973559514956273,0.5794907694815516,1,9,64.86842472942071,50.37248267508271,247,246,6 wickets,India,Rahmanullah Gurbaz,Mohammed Shami,0.8030856317399735,263.5,249.0
Chennai,Home_India,Afghanistan,Bat,Afghanistan,74.28206590730379,91.76351841371476,60.5409831236291,70.362387983216,0.8029222381339503,0.534444214359254,1,9,83.48207131080575,72.38451511480363,254,248,8 wickets,India,Rohit Sharma,Jasprit Bumrah,0.8468873138682605,261.8,246.3
Kabul,Home_Afg,Afghanistan,Bat,Afghanistan,86.10720391319447,78.3725642177019,84.40578141752437,76.2275869900081,0.5230570782389574,0.6749048179111361,1,9,77.58803529579805,70.9757959394413,199,194,8 wickets,India,Virat Kohli,Jasprit Bumrah,0.8403139740474181,260.7,245.3
Mumbai,Home_India,India,Field,Afghanistan,83.12939474835561,91.69475909553935,60.82833655483027,71.1727024013744,0.6878593425610768,0.330641446525484,1,9,81.17720007979975,61.80990242166922,265,263,7 wickets,India,Rohit Sharma,Noor Ahmad,0.801200085661416,264.9,249.6
Kabul,Home_Afg,Afghanistan,Bat,Afghanistan,79.87601339203746,86.28435954066731,65.69216564823996,79.31054586444306,0.5048549833260803,0.4954575588395034,1,9,79.32616445522076,77.54575319689202,259,255,5 wickets,India,Rohit Sharma,Mohammed Siraj,0.8405679635376981,256.3,246.6
Kabul,Home_Afg,India,Bat,India,79.5333954280571,90.3038040596206,74.94217574858752,86.32127859727686,0.6593510702637723,0.4276381359491952,1,9,86.61425996082431,51.477332042248676,315,243,72 runs,India,Virat Kohli,Mohammed Siraj,0.7904304658062657,260.1,243.5
Mumbai,Home_India,India,Bat,India,70.10063197134927,83.03290354424084,64.6700210261259,79.36121121185975,0.7717435159686586,0.49501102816199993,1,9,61.2155857631901,69.68386413101607,272,276,6 wickets,Afghanistan,Ibrahim Zadran,Mujeeb Ur Rahman,0.7730420665356625,257.5,241.9
Dubai,Neutral,India,Field,Afghanistan,90.74894797388296,79.01019047101775,82.22219849141206,72.41044936490314,0.5053619257007964,0.6373566585316283,1,9,88.2546380689418,69.66674592252046,268,262,7 wickets,India,Virat Kohli,Noor Ahmad,0.7732678176822085,255.6,245.7
Sharjah,Neutral,Afghanistan,Field,India,75.78591576158561,80.0348892856506,71.66482183589049,85.65011483083265,0.5598390624590234,0.6303894678333948,1,9,68.73908426115452,74.25758508287294,315,250,65 runs,India,Virat Kohli,Mohammed Siraj,0.8162315524442127,261.9,245.8
Dubai,Neutral,India,Field,Afghanistan,79.12626635263827,91.04442637942603,73.23707205948484,80.74232811465353,0.7491316947844718,0.3611555382579185,1,9,85.34371080868685,55.87325334239409,241,238,6 wickets,India,Virat Kohli,Jasprit Bumrah,0.8001070320707278,263.5,247.5
Sharjah,Neutral,Afghanistan,Bat,Afghanistan,88.34702433184356,80.69310786987184,67.94463521467159,72.13004261399303,0.7991569016104334,0.5227260471877572,1,9,86.48857367542492,59.221181576121346,235,281,46 runs,Afghanistan,Rohit Sharma,Mujeeb Ur Rahman,0.8158950847005447,262.3,251.0
Kabul,Home_Afg,Afghanistan,Field,India,73.78705282574896,83.01178714639622,72.07043735876027,73.18080996757061,0.6288450383876553,0.5745679575990568,1,9,66.47599192978466,71.28172235753387,344,292,52 runs,India,Virat Kohli,Mohammed Shami,0.818607596426217,271.3,255.4
Kabul,Home_Afg,India,Field,Afghanistan,85.28585591848685,76.37865404248178,81.6119225904457,71.5652991055969,0.7460204662114259,0.6916448678979209,1,9,77.86507801718423,71.74128462393134,264,261,7 wickets,India,Rohit Sharma,Jasprit Bumrah,0.7522322872897718,277.8,262.1
Sharjah,Neutral,India,Bat,India,81.1329904555938,76.20731687030114,79.93998373724472,65.80497334907167,0.7802631315551416,0.3091686292598548,1,9,85.86915709730012,54.729081074989416,323,326,3 wickets,Afghanistan,Hashmatullah Shahidi,Ravindra Jadeja,0.7554039592347903,283.6,268.4
Delhi,Home_India,Afghanistan,Bat,Afghanistan,81.4386351843353,81.81526978697775,71.69535740452429,72.16256233926666,0.6752489388323453,0.4435651963992122,1,9,76.98614470521436,57.137724867349505,254,251,7 wickets,India,Rohit Sharma,Jasprit Bumrah,0.8032677726591251,283.1,268.0
Mumbai,Home_India,India,Field,Afghanistan,94.71641387285031,85.01739906764331,64.85405193536275,75.97253524004726,0.8465660518099297,0.30872271724975825,1,9,80.38662357321866,66.43903390381784,257,252,4 wickets,India,Ibrahim Zadran,Jasprit Bumrah,0.7691035477760078,277.3,268.9
Dubai,Neutral,Afghanistan,Bat,Afghanistan,79.22211555935014,80.87604057631015,80.70312979642253,79.68607606240829,0.8593036334699298,0.5519534814684797,1,9,82.22452973796345,75.09337688778838,229,227,8 wickets,India,Ibrahim Zadran,Jasprit Bumrah,0.813253376880444,273.0,264.0
Dubai,Neutral,Afghanistan,Bat,Afghanistan,71.36849089774842,90.5209791773876,75.34266204623941,66.59867931984944,0.703431168747486,0.33298323119358153,1,9,82.07841605169668,66.3950514169365,202,200,5 wickets,India,Rahmat Shah,Mohammed Shami,0.8052185739170649,266.4,257.8
Delhi,Home_India,India,Field,Afghanistan,85.35162461818496,89.45299404721713,78.05760823323847,83.74670178570003,0.8414200911833267,0.33090869050687083,1,9,70.29801471217212,70.61367561079417,255,254,7 wickets,India,Rohit Sharma,Jasprit Bumrah,0.8085760358370891,260.4,258.2
